Categoria|Distância(m)|PDR médio da aplicação(%)|PDR mínimo da aplicação(%)|PDR máximo da aplicação(%)|PDR médio da interface(%)|PDR mínimo da interface(%)|PDR máximo da interface(%)|RSSI médio(dBm)|RSSI mínimo(dBm)|RSSI máximo(dBm)|Atraso médio da aplicação(s)|Atraso mínimo da aplicação(s)|Atraso máximo da aplicação(s)|Atraso médio da interface(s)|Atraso mínimo da interface(s)|Atraso máximo da interface(s)
sem sombreamento e sem obstáculo|1757.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.34175915964629|-126.7571812944436|-125.92633702484898|3.325742284085136|3.325742284085136|3.325742284085136|0.08730186099200037|0.08730186099200037|0.08730186099200037
sem sombreamento e sem obstáculo|1758.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.3481697665893|-126.7635919013866|-125.93274763179198|3.4419982861611063|3.4419982861611063|3.4419982861611063|0.08730186400192695|0.08730186400192695|0.08730186400192695
sem sombreamento e sem obstáculo|1759.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.69726402226414|-127.10666554641327|-126.287862498115|3.394853270240128|3.394853270240128|3.394853270240128|0.08730186800034169|0.08730186800034169|0.08730186800034169
sem sombreamento e sem obstáculo|1760.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.36098004946079|-126.77640218426012|-125.94555791466146|3.2910862909862773|3.2910862909862773|3.2910862909862773|0.08730187099696933|0.08730187099696933|0.08730187099696933
sem sombreamento e sem obstáculo|1761.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.36737973368079|-126.7828018684813|-125.95195759888028|3.4073422930575905|3.4073422930575905|3.4073422930575905|0.08730187399677285|0.08730187399677285|0.08730187399677285
sem sombreamento e sem obstáculo|1762.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.7161848318528|-127.12558635600054|-126.30678330770506|3.497221277039498|3.497221277039498|3.497221277039498|0.08730187799836345|0.08730187799836345|0.08730187799836345
sem sombreamento e sem obstáculo|1763.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.3801682083088|-126.79559034310931|-125.9647460735083|3.1964302978874186|3.1964302978874186|3.1964302978874186|0.08730188099518958|0.08730188099518958|0.08730188099518958
sem sombreamento e sem obstáculo|1764.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.38655700695999|-126.80197914175652|-125.97113487216346|3.3726862999610603|3.3726862999610603|3.3726862999610603|0.08730188400174181|0.08730188400174181|0.08730188400174181
sem sombreamento e sem obstáculo|1765.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.3929421853054|-126.80836432010493|-125.97752005050587|3.4889423027215525|3.4889423027215525|3.4889423027215525|0.08730188800035503|0.08730188800035503|0.08730188800035503
sem sombreamento e sem obstáculo|1766.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.74136253372158|-127.15076405787165|-126.33196100957151|3.3324212858779356|3.3324212858779356|3.3324212858779356|0.08730189099579173|0.08730189099579173|0.08730189099579173
sem sombreamento e sem obstáculo|1767.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.40570169750079|-126.8211238323013|-125.99027956270028|3.2780303068598733|3.2780303068598733|3.2780303068598733|0.08730189399996205|0.08730189399996205|0.08730189399996205
sem sombreamento e sem obstáculo|1768.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.41207603952961|-126.82749817432733|-125.99665390473189|3.3942863096203655|3.3942863096203655|3.3942863096203655|0.08730189800194964|0.08730189800194964|0.08730189800194964
sem sombreamento e sem obstáculo|1769.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.41844677761941|-126.83386891241722|-126.0030246428216|3.4505423116893508|3.4505423116893508|3.4505423116893508|0.08730190100175315|0.08730190100175315|0.08730190100175315
sem sombreamento e sem obstáculo|1770.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.766483279382|-127.17588480353012|-126.35708175523388|3.2876212947210295|3.2876212947210295|3.2876212947210295|0.08730190400349196|0.08730190400349196|0.08730190400349196
sem sombreamento e sem obstáculo|1771.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.43117745826369|-126.84659959306171|-126.01575532346567|3.3596303165191785|3.3596303165191785|3.3596303165191785|0.08730190799679553|0.08730190799679553|0.08730190799679553
sem sombreamento e sem obstáculo|1772.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4375374089395|-126.85295954373741|-126.0221152741416|3.475886318590492|3.475886318590492|3.475886318590492|0.08730191099997339|0.08730191099997339|0.08730191099997339
sem sombreamento e sem obstáculo|1773.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.78528661581774|-127.19468813996652|-126.37588509166896|3.3299893015203996|3.3299893015203996|3.3299893015203996|0.08730191400151371|0.08730191400151371|0.08730191400151371
sem sombreamento e sem obstáculo|1774.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4502465512729|-126.86566868607127|-126.03482441647452|3.3249743234203195|3.3249743234203195|3.3249743234203195|0.08730191799839014|0.08730191799839014|0.08730191799839014
sem sombreamento e sem obstáculo|1775.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4565957510173|-126.87201788581446|-126.04117361622015|3.441230325489305|3.441230325489305|3.441230325489305|0.08730192099819364|0.08730192099819364|0.08730192099819364
sem sombreamento e sem obstáculo|1776.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4629413751817|-126.87836350997972|-126.04751924038368|3.4374863275606184|3.4374863275606184|3.4374863275606184|0.08730192400137152|0.08730192400137152|0.08730192400137152
sem sombreamento e sem obstáculo|1777.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.81030830565373|-127.21970982980251|-126.40090678150496|3.285189311041031|3.285189311041031|3.285189311041031|0.08730192799874417|0.08730192799874417|0.08730192799874417
sem sombreamento e sem obstáculo|1778.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4756219128843|-126.8910440476816|-126.06019977808698|3.346574332388118|3.346574332388118|3.346574332388118|0.08730193099978825|0.08730193099978825|0.08730193099978825
sem sombreamento e sem obstáculo|1779.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4819568344403|-126.89737896923847|-126.06653469964212|3.52283033446176|3.52283033446176|3.52283033446176|0.08730193400634048|0.08730193400634048|0.08730193400634048
sem sombreamento e sem obstáculo|1780.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4882881964864|-126.90371033128592|-126.07286606168687|3.279086337219924|3.279086337219924|3.279086337219924|0.08730193799820499|0.08730193799820499|0.08730193799820499
sem sombreamento e sem obstáculo|1781.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.8352737420976|-127.24467526624767|-126.42587221794753|3.3603893198794683|3.3603893198794683|3.3603893198794683|0.08730194099959641|0.08730194099959641|0.08730194099959641
sem sombreamento e sem obstáculo|1782.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5009402580109|-126.91636239280928|-126.08551812321252|3.4281743413582446|3.4281743413582446|3.4281743413582446|0.087301943997812|0.087301943997812|0.087301943997812
sem sombreamento e sem obstáculo|1783.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.50726096547031|-126.92268310026762|-126.091838830673|3.3644303441187366|3.3644303441187366|3.3644303441187366|0.08730194799642524|0.08730194799642524|0.08730194799642524
sem sombreamento e sem obstáculo|1784.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5135781293611|-126.92900026415721|-126.09815599456498|3.30068634619005|3.30068634619005|3.30068634619005|0.08730195099960311|0.08730195099960311|0.08730195099960311
sem sombreamento e sem obstáculo|1785.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.86018317750413|-127.26958470165326|-126.450781653355|3.4355893287202344|3.4355893287202344|3.4355893287202344|0.0873019540004487|0.0873019540004487|0.0873019540004487
sem sombreamento e sem obstáculo|1786.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.52620184230459|-126.94162397710319|-126.11077970750598|3.449774351022206|3.449774351022206|3.449774351022206|0.0873019580013942|0.0873019580013942|0.0873019580013942
sem sombreamento e sem obstáculo|1787.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5325083992946|-126.94793053409224|-126.11708626449696|3.2660303530911916|3.2660303530911916|3.2660303530911916|0.08730196100457208|0.08730196100457208|0.08730196100457208
sem sombreamento e sem obstáculo|1788.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.87882865423374|-127.28823017838252|-126.46942713008497|3.3579573355196044|3.3579573355196044|3.3579573355196044|0.08730196399847046|0.08730196399847046|0.08730196399847046
sem sombreamento e sem obstáculo|1789.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.54511093404281|-126.96053306884332|-126.1296887992423|3.475118357918691|3.475118357918691|3.475118357918691|0.08730196799961445|0.08730196799961445|0.08730196799961445
sem sombreamento e sem obstáculo|1790.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.55140691969|-126.96682905448652|-126.13598478489347|3.2913743599900043|3.2913743599900043|3.2913743599900043|0.08730197099941796|0.08730197099941796|0.08730197099941796
sem sombreamento e sem obstáculo|1791.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.55769938941461|-126.97312152421321|-126.142277254616|3.347630362058989|3.347630362058989|3.347630362058989|0.08730197399922147|0.08730197399922147|0.08730197399922147
sem sombreamento e sem obstáculo|1792.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.90364068995814|-127.31304221410839|-126.49423916580788|3.4331573450402355|3.4331573450402355|3.4331573450402355|0.0873019779991249|0.0873019779991249|0.0873019779991249
sem sombreamento e sem obstáculo|1793.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5702737968418|-126.98569593164231|-126.1548516620413|3.376718366891146|3.376718366891146|3.376718366891146|0.08730198100101257|0.08730198100101257|0.08730198100101257
sem sombreamento e sem obstáculo|1794.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.57655574236671|-126.99197787716261|-126.1611336075708|3.252974368960131|3.252974368960131|3.252974368960131|0.08730198400081608|0.08730198400081608|0.08730198400081608
sem sombreamento e sem obstáculo|1795.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5828341876297|-126.99825632242772|-126.16741205283168|3.429230371720623|3.429230371720623|3.429230371720623|0.0873019879994293|0.0873019879994293|0.0873019879994293
sem sombreamento e sem obstáculo|1796.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.92839740993332|-127.33779893408062|-126.51899588578603|3.508357353878673|3.508357353878673|3.508357353878673|0.08730199099997714|0.08730199099997714|0.08730199099997714
sem sombreamento e sem obstáculo|1797.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5953805929962|-127.01080272779555|-126.17995845819684|3.218318375858944|3.218318375858944|3.218318375858944|0.08730199399903632|0.08730199399903632|0.08730199399903632
sem sombreamento e sem obstáculo|1798.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.6016485608737|-127.01707069567172|-126.18622642607568|3.334574378619436|3.334574378619436|3.334574378619436|0.08730199799764955|0.08730199799764955|0.08730199799764955
sem sombreamento e sem obstáculo|1799.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.6079130440465|-127.0233351788444|-126.19249090924859|3.4508303806884215|3.4508303806884215|3.4508303806884215|0.08730200099745307|0.08730200099745307|0.08730200099745307
sem sombreamento e sem obstáculo|1800.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.95309906022186|-127.36250058437027|-126.54369753607345|3.4035573627217675|3.4035573627217675|3.4035573627217675|0.0873020040042534|0.0873020040042534|0.0873020040042534
sem sombreamento e sem obstáculo|1801.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.6204315717984|-127.03585370659538|-126.20500943700144|3.2999183855205776|3.2999183855205776|3.2999183855205776|0.08730200799924416|0.08730200799924416|0.08730200799924416
sem sombreamento e sem obstáculo|1802.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.62668562408939|-127.04210775888636|-126.21126348929242|3.4161743875918904|3.4161743875918904|3.4161743875918904|0.08730201100242203|0.08730201100242203|0.08730201100242203
sem sombreamento e sem obstáculo|1803.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.9715893055768|-127.38099082972454|-126.56218778142906|3.505925369518809|3.505925369518809|3.505925369518809|0.08730201399885118|0.08730201399885118|0.08730201399885118
sem sombreamento e sem obstáculo|1804.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.63918332476399|-127.05460545956241|-126.22376118996557|3.2052623924193906|3.2052623924193906|3.2052623924193906|0.08730201799746441|0.08730201799746441|0.08730201799746441
sem sombreamento e sem obstáculo|1805.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.645426980848|-127.06084911564453|-126.23000484605147|3.3815183944860467|3.3815183944860467|3.3815183944860467|0.08730202099726792|0.08730202099726792|0.08730202099726792
sem sombreamento e sem obstáculo|1806.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.6516671791948|-127.06708931399531|-126.2362450443943|3.4977743965596892|3.4977743965596892|3.4977743965596892|0.08730202400044579|0.08730202400044579|0.08730202400044579
sem sombreamento e sem obstáculo|1807.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.99619517113561|-127.40559669528369|-126.58679364698753|3.3411253790417685|3.3411253790417685|3.3411253790417685|0.0873020280029296|0.0873020280029296|0.0873020280029296
sem sombreamento e sem obstáculo|1808.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.66413721801779|-127.07955935281711|-126.24871508321846|3.2868624013918453|3.2868624013918453|3.2868624013918453|0.08730203100223687|0.08730203100223687|0.08730203100223687
sem sombreamento e sem obstáculo|1809.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.67036706613|-127.08578920092918|-126.25494493133081|3.4031184034608306|3.4031184034608306|3.4031184034608306|0.08730203399866604|0.08730203399866604|0.08730203399866604
sem sombreamento e sem obstáculo|1810.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.6765934717816|-127.0920156065802|-126.261171336983|3.4593744062189944|3.4593744062189944|3.4593744062189944|0.08730203799727926|0.08730203799727926|0.08730203799727926
sem sombreamento e sem obstáculo|1811.0|68.0|68.0|68.0|100.0|100.0|100.0|-127.0207466353276|-127.43014815947568|-126.61134511117952|3.2963253878825345|3.2963253878825345|3.2963253878825345|0.08730204100378186|0.08730204100378186|0.08730204100378186
sem sombreamento e sem obstáculo|1812.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.689035970929|-127.10445810572553|-126.27361383613247|3.3684624103596432|3.3684624103596432|3.3684624103596432|0.08730204400026063|0.08730204400026063|0.08730204400026063
sem sombreamento e sem obstáculo|1813.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.69525207199871|-127.11067420679673|-126.27982993720069|3.484718413120136|3.484718413120136|3.484718413120136|0.08730204799887385|0.08730204799887385|0.08730204799887385
sem sombreamento e sem obstáculo|1814.0|68.0|68.0|68.0|100.0|100.0|100.0|-127.0391246770128|-127.44852620116053|-126.62972315286505|3.278693394677248|3.278693394677248|3.278693394677248|0.08730205099837964|0.08730205099837964|0.08730205099837964
sem sombreamento e sem obstáculo|1815.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.461882527542|-126.91098881231785|-126.01277624276615|3.3338064172607846|3.3338064172607846|3.3338064172607846|0.08730205400185524|0.08730205400185524|0.08730205400185524
sem sombreamento e sem obstáculo|1816.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4680883580905|-126.91719464286551|-126.01898207331548|3.450062420018948|3.450062420018948|3.450062420018948|0.08730205800046847|0.08730205800046847|0.08730205800046847
sem sombreamento e sem obstáculo|1817.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.47429077266061|-126.92339705743676|-126.02518448788446|3.3863184220879337|3.3863184220879337|3.3863184220879337|0.08730206099689762|0.08730206099689762|0.08730206099689762
sem sombreamento e sem obstáculo|1818.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.82135224204839|-127.26394974009013|-126.37875474400666|3.2938934035203418|3.2938934035203418|3.2938934035203418|0.0873020639992319|0.0873020639992319|0.0873020639992319
sem sombreamento e sem obstáculo|1819.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4866853689122|-126.93579165368584|-126.03757908413857|3.35540642692009|3.35540642692009|3.35540642692009|0.08730206799868873|0.08730206799868873|0.08730206799868873
sem sombreamento e sem obstáculo|1820.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4928775580917|-126.94198384286935|-126.04377127331406|3.4716624289914035|3.4716624289914035|3.4716624289914035|0.08730207100186659|0.08730207100186659|0.08730207100186659
sem sombreamento e sem obstáculo|1821.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.4990663462888|-126.94817263106663|-126.04996006151097|3.2879184310603886|3.2879184310603886|3.2879184310603886|0.08730207399829575|0.08730207399829575|0.08730207399829575
sem sombreamento e sem obstáculo|1822.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.84575533526107|-127.28835283329886|-126.40315783722329|3.3690934130409733|3.3690934130409733|3.3690934130409733|0.08730207799988635|0.08730207799988635|0.08730207799988635
sem sombreamento e sem obstáculo|1823.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5114337346927|-126.96054001946801|-126.06232744991739|3.4370064358902166|3.4370064358902166|3.4370064358902166|0.0873020810034612|0.0873020810034612|0.0873020810034612
sem sombreamento e sem obstáculo|1824.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5176123423423|-126.96671862711837|-126.06850605756624|3.3132624379592017|3.3132624379592017|3.3132624379592017|0.08730208399989035|0.08730208399989035|0.08730208399989035
sem sombreamento e sem obstáculo|1825.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5237875639135|-126.97289384868851|-126.07468127913849|3.309518440719694|3.309518440719694|3.309518440719694|0.08730208800187793|0.08730208800187793|0.08730208800187793
sem sombreamento e sem obstáculo|1826.0|68.0|68.0|68.0|100.0|100.0|100.0|-126.87010491901306|-127.31270241705084|-126.42750742097527|3.444293421881739|3.444293421881739|3.444293421881739|0.08730209100416259|0.08730209100416259|0.08730209100416259
sem sombreamento e sem obstáculo|1827.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.5361278636465|-126.985234148424|-126.087021578869|3.458606444860343|3.458606444860343|3.458606444860343|0.08730209399811059|0.08730209399811059|0.08730209399811059
sem sombreamento e sem obstáculo|1828.0|69.0|69.0|69.0|100.0|100.0|100.0|-126.542292949212|-126.99139923398785|-126.09318666443615|3.2748624476208352|3.2748624476208352|3.2748624476208352|0.08730209800009818|0.08730209800009818|0.08730209800009818
